canonical_hypothesis_id,canonical_title,top10_program_id,top10_program_title,priority_tags,capability_id,capability_name,requirement,requirement_rationale,current_status,authority,source_path_or_artifact,coverage_count,semantic_limitation,gap_effect,historical_research_readiness,prospective_forward_readiness,discovery_readiness_0_5,forward_readiness_0_5,forward_enablement_cost_0_5,shared_capability_reuse_0_5,estimated_implementation_scope,current_available_path,gap,minimum_forward_enablement
H08,Per-number ranking-loss model,,,SECOND_WAVE,C07,TRAILING_HISTORICAL_PERFORMANCE_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed historical evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,51/51 historical overlap; no generic live state service,Must be strictly lagged and objective/baseline/version specific.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C08,MULTI_WINDOW_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed historical evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md;/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_STRATEGY_K_HISTORICAL_MATRIX_AUTHORITY_R1/strategy_k_summary.csv,FULL/750/300/50 historical views available; generic live producer absent,Existing window aggregates do not automatically provide per-target forward state or derivatives.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C09,STRATEGY_FAMILY_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_CANONICAL,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/data/biglotto_full_strategy_catalog_v1.json@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=fe93150e002bd7217be54501fdc9d390f81f79db,51/51 have pinned method_family labels; 10 observed family labels,"Family taxonomy is catalog metadata, not predictive evidence.",NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C10,CROSS_STRATEGY_RESIDUAL_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed historical evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,51/51 historical outcomes can support lagged residuals; no generic forward engine,"Residual depends on a frozen baseline, objective, eligible population, and causal cutoff.",NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C11,CROSS_STRATEGY_DISAGREEMENT_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed historical evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,51/51 ticket outputs support declared disagreement measures,Ticket-support disagreement is not model uncertainty or internal rank disagreement.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C12,REGIME_DESCRIPTOR,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,verified Track D authority,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,sealed four-axis regime evidence for 20 causal candidates; no proven generic 51 join,Exploratory/multiplicity-exposed regime cells are not deployable state labels.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C13,CHANGE_POINT_SIGNAL,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,sealed EWMA R4 protocol,/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_EWMA_PROSPECTIVE_SHADOW_PROTOCOL_R4/prospective_protocol.json,exact frozen EWMA event path exists; no generic change-point detector contract,EWMA HIGH event is not interchangeable with an arbitrary change-point algorithm.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C14,PAIR_INTERACTION_FEATURES,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed combination evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,sealed causal pair history available; runtime feature schema absent,Observed pair frequency is not residual interaction after marginal control.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C15,TRIPLE_INTERACTION_FEATURES,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed combination evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,sealed causal triple history available; runtime feature schema absent,Observed triple frequency is not residual interaction after marginal control.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C16,GRAPH_FEATURES,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/catalog.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=099f2a8c9ccbacc8306b2397c560bef413b24217;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,raw history and pinned graph implementations exist; no shared typed graph feature output,Internal graph calculations are not public adapter outputs and are method-specific.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C17,HYPERGRAPH_FEATURES,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,verified Top10 experiment specification,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md,0 generic rolling hypergraph feature contracts,Static graph/co-occurrence paths do not establish temporal hypergraph motifs.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C18,TEMPORAL_GRAPH_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_MEDIUM,verified Track D specifications,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0 generic versioned rolling graph-state contracts,"Static graph score is not graph change, community turnover, or motif state.",NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C19,PORTFOLIO_OVERLAP_METRIC,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified Track D portfolio evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,51/51 where successful legal tickets are emitted,Geometry can remove structural handicap but does not create predictive signal.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C20,PORTFOLIO_DIVERSITY_OBJECTIVE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/catalog.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=099f2a8c9ccbacc8306b2397c560bef413b24217;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,multiple pinned portfolio heuristics; no common canonical objective,Existing covering/diversity rules are not a DPP or one shared comparable objective.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C21,DPP_KERNEL_OR_EQUIVALENT,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_MEDIUM,verified Top10 experiment specification,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md,0 exact pinned DPP/submodular runtime contracts,Related greedy/cover/orthogonal methods do not establish the proposed kernel or utility.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C22,NEGATIVE_INFORMATION_SCORE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/catalog.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=099f2a8c9ccbacc8306b2397c560bef413b24217;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md,negative-selection implementations exist; 0/51 canonical negative-score outputs,"A negative ticket producer is not a typed, causal suppression score.",NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C23,UNCERTAINTY_OUTPUT,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,verified Track D gap evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0/51 typed uncertainty outputs,"Dispersion, epistemic, aleatoric, interval, and entropy uncertainty must be distinguished.",NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C24,ENSEMBLE_DISPERSION_OUTPUT,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,verified Track D gap evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0/51 comparable frozen-member dispersion outputs,Ticket disagreement is not calibrated model dispersion.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C25,BAYESIAN_LATENT_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,verified Top10 experiment specification,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md,0 canonical filtered Bayesian latent-state outputs,A method named Bayesian does not provide parity with a typed filtered posterior.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C26,HMM_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,verified Track D gap evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0 canonical filtered HMM state outputs,Filtered pre-target state is required; full-sequence smoothed state is forbidden.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C27,SPECIAL_NUMBER_CONDITIONAL_OUTPUT,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/adapters/base.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=a4e5571491c7358d8624acb8fe53f99c3bba9611;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,0/51; base contract always returns special_number=None,A special hit inside a generic candidate set is not a special-number forecast.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C28,MAIN_SPECIAL_JOINT_OUTPUT,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/adapters/base.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=a4e5571491c7358d8624acb8fe53f99c3bba9611;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,0/51; no legal joint predictive contract,Main-only ticket output cannot be promoted to a joint main/special distribution.,NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
H08,Per-number ranking-loss model,,,SECOND_WAVE,C29,DETERMINISTIC_SEED_CONTROL,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_CANONICAL,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/catalog.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=099f2a8c9ccbacc8306b2397c560bef413b24217;pinned biglotto adapter modules,51/51 reproducible from causal input/code if execution succeeds,"Seed metadata is implementation/provenance, not present in the public execution output; some adapters synthesize next-target identity.",AVAILABLE_OR_DERIVABLE,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_MODEL_OUTPUT,3,1,4,4,L,Seven direct number-exposure paths or a separately frozen reconstruction can support bounded discovery.,"No canonical new-model ranking vector, training replay, or adapter.",Deterministic dense 49-number score/rank vector with declared semantics; fixed constructor and replay.
